2236	-7.022330e-05
2238	-7.022085e-05
2240	-7.020981e-05
2242	-7.020245e-05
2244	-7.019018e-05
2246	-7.020245e-05
2248	-7.020858e-05
2250	-7.021349e-05
2252	-7.023190e-05
2254	-7.022453e-05
2256	-7.021104e-05
2258	-7.020122e-05
2260	-7.022330e-05
2262	-7.022576e-05
2264	-7.021349e-05
2266	-7.020612e-05
2268	-7.020245e-05
2270	-7.019141e-05
2272	-7.019877e-05
2274	-7.020858e-05
2276	-7.017054e-05
2278	-7.016563e-05
2280	-7.018404e-05
2282	-7.018282e-05
2284	-7.018772e-05
2286	-7.019876e-05
2288	-7.020735e-05
2290	-7.019508e-05
2292	-7.016686e-05
2294	-7.016809e-05
2296	-7.015827e-05
2298	-7.017668e-05
2300	-7.018159e-05
2302	-7.019508e-05
2304	-7.021226e-05
2306	-7.018895e-05
2308	-7.018772e-05
2310	-7.018772e-05
2312	-7.018527e-05
2314	-7.019386e-05
2316	-7.019876e-05
2318	-7.017300e-05
2320	-7.014110e-05
2322	-7.015950e-05
2324	-7.018649e-05
2326	-7.019018e-05
2328	-7.018895e-05
2330	-7.018772e-05
2332	-7.018650e-05
2334	-7.019631e-05
2336	-7.018404e-05
2338	-7.017545e-05
2340	-7.016686e-05
2342	-7.018895e-05
2344	-7.019508e-05
2346	-7.016196e-05
2348	-7.013864e-05
2350	-7.015704e-05
2352	-7.016808e-05
2354	-7.016441e-05
2356	-7.017790e-05
2358	-7.018895e-05
2360	-7.017791e-05
2362	-7.014723e-05
2364	-7.013987e-05
2366	-7.015214e-05
2368	-7.014600e-05
2370	-7.012759e-05
2372	-7.014478e-05
2374	-7.015459e-05
2376	-7.011778e-05
2378	-7.012146e-05
2380	-7.012514e-05
2382	-7.012760e-05
2384	-7.013005e-05
2386	-7.013496e-05
2388	-7.014233e-05
2390	-7.014355e-05
2392	-7.013374e-05
2394	-7.012637e-05
2396	-7.016073e-05
2398	-7.014600e-05
2400	-7.012392e-05
2402	-7.012392e-05
2404	-7.015827e-05
2406	-7.014723e-05
2408	-7.013618e-05
2410	-7.016318e-05
2412	-7.013741e-05
2414	-7.012883e-05
2416	-7.013619e-05
2418	-7.014478e-05
2420	-7.016686e-05
2422	-7.014846e-05
2424	-7.008711e-05
